1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
tBodyGyroMag-entropy(),0.04927442356188702,0.10825131990390296,-0.11503348225466604,-0.15344019297057232,-0.17121184680855397,0.05163264797342875,0.07063551711630861,0.034997720477615825,-0.09849535083030747,0.0663326360638212,0.06179294115157802,0.0696106576940165,-0.04104881087206618,-0.0672851779502433,0.004580448160836173,-0.009931109243675679,0.01170360549825979,-0.023167367417840104,-0.02573502621606702,-0.01433631580649846,0.0918167905383865,0.04840703665640771,-0.016073242549460416,-0.04477252827502177,0.08429063431571426,0.006760131670998588,0.06586238029005705,-0.05748195488168655,0.023478560118484003,0.061412708854854704,0.039601197947894226,0.06042371225002327,-0.06983101393221068,0.04006505985716471,0.004137194798437486,0.08476166889460958
tBodyGyroMag-arCoeff()1,0.004030620694682035,-0.10127533018640361,0.07032101540204763,-0.07814054841838249,0.02547560706946242,-0.02754213543345118,0.061864248248030836,-0.02818678287822103,-0.10251817412684301,-0.00844743218424721,0.07622627152676176,-0.0840689744014021,0.021334248747858678,-0.006953638572339945,0.039139537171215606,0.0606039471430718,-0.018022858326131458,0.020796268963001352,-0.02072708296054622,0.06002865877733105,-0.056086908193606275,-0.05704710273457286,0.03471788214924278,0.025365973671273582,-0.030010978923930804,0.037772277412745976,-0.011960289091698216,0.10092902509778962,0.025935464917922528,0.04972117000565651,-0.03779001518393972,-0.010093913037730827,-0.045135745479774246,0.025699756132005747,-0.11156046605501958,0.0017521027833120764
tBodyGyroMag-arCoeff()2,-0.0016376115263748933,0.08013173020224418,-0.06781355496111176,0.062126500757148394,-0.013025541433660325,0.04097608980866493,-0.06139266931445956,0.02902993651063269,0.09320535125195953,-0.013761588399674708,-0.054607311557270596,0.07497403946101829,-0.021904127712702944,0.02870830223531694,-0.0334645049378039,-0.04523525597668063,-0.003572129801064081,-0.01309012053118711,0.018192205251133995,-0.06832079053733975,0.044622954637770676,0.06343322582491184,-0.02292932729950696,-0.032326332752450816,0.04787571710918146,-0.06180256848550946,0.009352237947772422,-0.09356803030861197,-0.010544342062143885,-0.039525918414246394,0.0553948630015162,-0.020938924705668722,0.04040964820165948,0.015248066490811037,0.08406005664908413,-0.04555126866973622
tBodyGyroMag-arCoeff()3,-0.004575785406930757,-0.05040102322226526,0.045091354483710766,-0.036883692265713364,-0.0026063220257996032,-0.05701088772928371,0.051974426109193214,-0.038323015135005294,-0.06254814199206649,0.06175867270195604,0.02171637306009556,-0.07755478807011904,0.030957277201020643,-0.03711564413516345,-0.02292742664779747,0.016098091815877787,0.06048854180355965,-0.000369671624938094,-0.03305404931460892,0.06391744185872252,-0.01940428294055171,-0.07168785343214061,0.013300530499735593,0.05425636351101895,-0.1195935953512631,0.11542975750552532,-0.03263211751977178,0.07616301942410986,-0.0721423499852038,-0.014506290102570476,-0.0964307961941867,0.0865125218883957,-0.03506321503625571,-0.08977473783186524,-0.01773585967501397,0.10876552218028525
tBodyGyroMag-arCoeff()4,0.005826017707281346,0.05598773915923846,-0.021121794580785395,0.033593691447192105,-0.008332747543944767,0.0519627805126359,-0.043481648235262745,0.04665334310993922,0.04916850285468775,-0.06179102180145415,-0.03590379336854932,0.0882997121345951,-0.03625644151685775,0.008070897737722852,0.05504861243572177,-0.01081977509811033,-0.07343676519453991,-0.002463028810801275,0.04577559114774904,-0.03879413297756601,0.013999284678231048,0.06387221374028564,-0.028025329205605538,-0.063466620963403,0.14347508224531505,-0.1077299563395226,0.051455095514861084,-0.06838098323793669,0.1207097249709394,0.04767940737753859,0.09454618612451092,-0.08690076203352061,0.04094126125311062,0.0689836689225556,0.011889150377801016,-0.07341433607428378
tBodyGyroJerkMag-mean(),0.04369082723217464,-0.021908296300202537,0.017589871956094884,0.006344264082484685,0.029360638198407275,0.018915718200160022,-0.006128015302639041,0.007181936624426676,-0.014753606747481132,-0.03528459425144742,0.0036602275690936097,0.00905906951969109,0.005809661547907053,0.028108691698154806,0.0036555189227128033,0.004143813041975484,-0.015301194558999564,0.008744566792466562,-0.007616758139117381,-0.010830353059201627,-0.01188971538086073,0.01783240290731374,-0.008312721247574087,0.016829002561920995,0.00017304354084082487,0.01688892124292216,0.01068866488875493,0.003144297568692765,0.014084737040569596,0.013395997565357377,0.018943002641258706,0.005367284892418132,-0.030243131667044308,0.004221343159838267,0.004571883377675144,0.005473363603190106
tBodyGyroJerkMag-std(),0.041335959663011304,-0.026651056657557452,0.02210168531269918,-0.00021068059954815568,0.04240138755872289,0.02289952340264484,0.008135966086810291,0.024058588894373335,-0.034858635445615294,-0.05119850918950997,-0.010104894879342968,0.028835141987910366,-0.003127927580169939,0.023987262362343546,0.02578273156171442,0.028954812039388152,-0.03137058545862965,0.01393681842780269,-0.012092949120566455,-0.0026671573933868494,0.0013964186415459238,0.007358990383765556,-0.012601000998291355,0.017191197251657603,0.022644592008854093,0.012590180757554597,0.006162970033245818,0.010075818124055176,0.017472664502483463,0.024109190073094516,0.007723698966293677,0.005508656219993665,-0.03262941052684417,0.004977565655322873,-0.003806967302624287,0.01759860763805739
tBodyGyroJerkMag-mad(),0.03851992682892314,-0.024313747444789785,0.020381365451203733,0.0006346153999149322,0.03365613788500587,0.021192576468923825,0.006842104005840667,0.018920706688986228,-0.029339205429494097,-0.04431610094243459,-0.007495618421065578,0.023365564981978042,0.001709393760891073,0.023324331687720877,0.01712203977447209,0.018641942094726558,-0.022796338223070783,0.009663612709736633,-0.0085958487100629,-0.004827168766350262,-0.00012516014618202002,0.01088639740555869,-0.011501408794942894,0.015711106996297998,0.015581360070914093,0.011419884406100532,0.007486017402718266,0.003394814223627112,0.011634024175680492,0.01816909077512259,0.009876013464016295,0.0061145280788277925,-0.025378619788621323,0.005364440403218302,0.0025639396960463337,0.012608101084477515
tBodyGyroJerkMag-max(),0.04009969168220359,-0.02550898768494146,0.020651343952595557,-0.00033549761251845954,0.04800099306464047,0.01976078159526325,0.006657790182791945,0.025385984241297885,-0.03395593947060941,-0.049784280294707314,-0.010474373391680704,0.029369096903102795,-0.010492330243699732,0.023699356435037684,0.0301833122013688,0.04120997327210348,-0.04023341381381708,0.021169404666409056,-0.01617326436340542,-0.002528854129397425,-0.0012128524286436073,0.0040089236032906025,-0.010825430132521425,0.01570065339405277,0.02102359832609047,0.011034707591762009,0.0056405684764828535,0.014093359138531051,0.026037794135115314,0.02843925313836621,0.009468725145437224,0.002118035108936985,-0.04297916453430836,0.004074360885603699,-0.014125783747995523,0.018086772695854163
tBodyGyroJerkMag-min(),0.036188157164571536,-0.015467314235840952,0.012606839942384887,0.015037869449505947,0.014773256274381343,0.006424805852780978,-0.012586144227230709,-0.0025094066523467487,0.007013791961872407,-0.014070251833602204,0.010765430503877266,0.0020147701634445022,0.005901298269055801,0.020067993954903888,-0.011113246065064279,-0.004181204536929394,-0.007806133544544295,0.004593294047414947,-0.002127933586784576,-0.014702292265823827,-0.017171000474977192,0.01224632242050317,-0.008411220109312995,0.006905451417704373,-0.007547720989516877,0.007835438458545353,0.009248622763224634,0.0009659127764763262,0.00354403486514182,0.001926160822921834,0.02412639513295923,0.017269976390408743,-0.027780282481124612,-0.0014757763097072271,0.015250536618057713,0.001692778230518235
tBodyGyroJerkMag-sma(),0.04369082723217464,-0.021908296300202537,0.017589871956094884,0.006344264082484685,0.029360638198407275,0.018915718200160022,-0.006128015302639041,0.007181936624426676,-0.014753606747481132,-0.03528459425144742,0.0036602275690936097,0.00905906951969109,0.005809661547907053,0.028108691698154806,0.0036555189227128033,0.004143813041975484,-0.015301194558999564,0.008744566792466562,-0.007616758139117381,-0.010830353059201627,-0.01188971538086073,0.01783240290731374,-0.008312721247574087,0.016829002561920995,0.00017304354084082487,0.01688892124292216,0.01068866488875493,0.003144297568692765,0.014084737040569596,0.013395997565357377,0.018943002641258706,0.005367284892418132,-0.030243131667044308,0.004221343159838267,0.004571883377675144,0.005473363603190106
tBodyGyroJerkMag-energy(),0.01348511240936848,-0.014348586512203282,0.013485006274683506,0.012700989110142658,0.022939112588450317,0.01324960063144638,-0.0009218689130756695,0.013086956448571812,-0.012755100923647945,-0.026851972268163927,-0.007726216930210294,0.013611513154580542,0.0059693789668286605,0.015601708524016496,0.006838393408520078,0.010616809636422616,-0.01552157120994749,0.0056319681007287545,-0.0018483338843938357,-0.003747614439772818,-0.002999129728631963,0.0074036668768682245,-0.008694057308257855,0.009103315023531641,0.006471800040629141,0.008651511651186508,0.0057799542520013064,0.0018561984712417647,0.009490922543771884,0.009433016675940813,0.01356257280078728,0.0019523167759202555,-0.02268511845393764,0.0013956144612070848,-0.0059383520566359356,0.004489407304665282
tBodyGyroJerkMag-iqr(),0.035527316874699656,-0.020632624233805106,0.017661192989116562,0.0015764420632315985,0.021718125718041895,0.019131967739354525,0.0038638073039979374,0.011650357129410246,-0.01958330069656963,-0.03497868014129233,-0.0010668544263922493,0.014482719536010482,0.007102835510120677,0.024821084114803767,0.003326521255856385,0.003922408748618828,-0.010210682762913705,0.00574694562082293,-0.004827008702870928,-0.009106461148999408,-0.006280639481855152,0.017133771138695023,-0.009498298534351643,0.014635204346011779,0.0006683292903282042,0.009584394008946964,0.01234802720637995,-0.004328195585359765,0.007781634056217606,0.010164414971501189,0.015096183911585173,0.007220495301536339,-0.018971953337013348,0.00577288628550188,0.013124307943188161,0.002129618808687359
tBodyGyroJerkMag-entropy(),0.11238435373417872,0.03954251952343219,-0.07151621802645716,-0.12748177766379895,-0.06020319603939095,0.053806118076575864,-0.005727326695472315,0.004162492181916053,-0.0030520159737184986,0.012687435799559266,0.023980009278641096,0.019178646893464102,-0.04060375392944029,-0.007712120262334318,-0.07029407128704798,0.03344901319004773,0.05285706302563027,0.0019528976479887886,-0.043545269384899485,0.0010067209294740787,0.007315458458774761,-0.013729336830165797,0.034232385917968663,-0.008712062522980691,-0.02144765942279551,0.024837231397564784,-0.04346764590000536,0.039520000307982535,0.007299695511840762,0.05189048087406738,-0.015539013621736951,6.52713774423252e-05,-0.0212915208043162,-0.008043684639689498,0.013589493779232416,0.038687873152878485
tBodyGyroJerkMag-arCoeff()1,-0.010893153142720968,-0.051934716502731876,0.021120087763470158,-0.012009509613971493,0.02141209226932357,-0.037420806053653145,0.030476930609708127,-0.04481296787583682,-0.0793145965628634,-0.0009883088007898609,0.10691415015821544,-0.05816114526056882,-0.004566989820976345,0.004981351835607,0.05000638449461871,0.0009525863878218641,0.004215792629268901,0.007603939821876944,-0.03814405890859977,-0.0014222323050146744,-0.07863311421472892,0.022046567685908507,0.02115049211232963,0.0037628385364003075,-0.06450267370240213,-0.026169552494962698,0.05770638280553047,0.05074163883000255,0.009954859625794552,0.017925910689517117,0.04167102268617558,-0.0717254790294631,-0.049415868771429144,0.01171772738580204,0.017781766042994255,-0.07802400087474526
tBodyGyroJerkMag-arCoeff()2,0.006953188256285571,0.056078044360321495,-0.020034988104657776,0.0013056088420619891,-0.0027302922461863535,0.04141024739392702,-0.05748914523363863,0.04283594988797466,0.0788090873771434,-0.01279768686968287,-0.08271214060640046,0.013632746886998993,-0.008577489748179104,0.02839258958267454,-0.05866988154191759,-0.004593603057706149,0.0031787265412853965,-0.011739920086768838,0.003624778772262299,-0.03449480003668366,0.043251197685895956,0.018608584082963328,-0.021179707681218993,-0.033937281878854066,0.0332853890098367,-0.02305927443080406,-0.021432688564866922,-0.06753909787334729,0.04123938705396073,0.02509323570381261,0.02842484781952079,-0.0036105648054738466,0.020083626845589758,0.007512921437404381,0.026143323530696597,0.010027890844115747
tBodyGyroJerkMag-arCoeff()3,-0.0041503511812991814,0.005911975279741711,0.007864290021904476,0.04320204488550439,-0.023153909293871622,-0.06944182129065093,-0.005257635170208914,-0.012566215409401707,0.036501279691989824,0.0529342766472699,-0.0012573377363410908,0.002862450400802697,0.025117331397430557,-0.04006124383379271,-0.047277382130808045,-0.005230980383123586,0.06856812517330688,0.006093550478283034,0.019765608357758452,0.004889851683735724,0.03774302516524848,-0.007706873421645975,-0.012115935620684654,0.12643474703422433,-0.0390245692957735,0.03453422259835025,0.02766067109605895,-0.05511246499510361,-0.10052614479407437,-0.07652305741192356,-0.019296912527803155,0.16120008535430952,0.0026197386633464207,0.04087525241850225,0.012456055332553399,0.050034498049010744
tBodyGyroJerkMag-arCoeff()4,0.007429608462335711,-0.037498681816445674,-0.004179508400785155,-0.03944666311384811,0.0071727512530424305,0.05959062105863375,0.06976117837258158,0.0037107902366646075,-0.08184834105535561,-0.041730134283635784,-0.0010300767377131638,0.05447201307950701,-0.015295255935504166,-0.011148590919207531,0.09118510005064002,0.023044423452560844,-0.09967766383000334,0.00681635666779238,0.016728766336736374,0.060982649110103204,-0.015944112398919116,-0.05401084030562564,0.023444117407358602,-0.09780467378058108,0.0805569799009573,0.039300335640563844,-0.07753535569803316,0.11827880057681292,0.03352298623336868,0.028245601817639424,-0.0863698203875067,-0.0854470062773068,0.0266265901242138,-0.08031386476916529,-0.0890698358513443,0.034358657826600116
fBodyAcc-mean()-X,0.06982879391090441,-0.02351494033599383,0.008151842804664541,0.018149642466216635,-0.010281669159924105,-0.06867147691172672,0.005077852843233571,-0.021630602198017025,0.01166989339279755,0.047842024525824735,-0.01719961920926489,0.0002464135623501262,-0.0413808137894255,-0.009188583431622023,-0.02563315540619894,0.010979718168608302,-0.015953012693113732,-0.001839532521315655,0.011884978933929593,-0.009201651550061963,-0.0015007644436469069,-0.0031563142961370046,0.012716493328909948,-0.013826409480347562,-0.019985627417867993,-0.004648542225537729,-0.00016390975721924456,-0.024622553089561496,0.004253674749044244,-0.004420130028308529,0.005509677262890701,-0.018390511233037154,-0.001566243528444032,0.005926166964373643,-0.0045525757645229195,-0.011178772331873563
fBodyAcc-mean()-Y,0.08287559852134496,-0.02124795605865968,0.0148794449585923,0.05634029877670121,-0.017931370485743666,0.06419556375313414,-0.013814155979951205,0.025763253027911204,0.007747564981732613,-0.0023304011651978608,0.01972883861723696,-0.037443714674152556,0.0482513036063906,-0.0436117976007405,0.025268951192470118,-0.00728173066455162,0.012554330882043437,-0.01618635706495989,0.0027450365335969476,0.0031262395369931833,0.014685308313931387,-0.0006018971498328987,0.0021587578614128593,-0.0335949532669178,0.016840777590176045,-0.0019356890198150086,0.017594732746900835,-0.0017567194423743725,0.0013615593910715088,-0.018282120095046817,-0.02269099014569605,0.021094644285782314,0.010087299208365277,0.00014917471033106146,-0.029973725649978696,0.003931313870474597
fBodyAcc-mean()-Z,0.055775768583148436,-0.003169944904433188,-0.0076900311450906625,-0.03638077216909541,0.06285264842997138,-0.04818194707993453,0.010767186587868153,-0.01870882986186664,-0.020474482585658444,-0.03444635404247103,0.005621548462095496,0.006544660598553989,-0.010802671334695747,0.026228616276543257,0.037304798172614895,0.01170880724553037,0.003939634747342591,-0.00012064179449612958,-0.014533166797880082,0.01735571779762222,0.011791706592350541,0.0016696253632069234,-0.021009314619586206,-0.00414418055251651,0.042876774716591806,0.0007170963969807582,0.020558732747672698,0.008893639690260526,-0.010325176623183364,-0.03230704477624203,0.002252884686826189,0.04027163938560439,0.06469734395939639,0.009587839694699092,0.010979678150250598,-0.006202761001541317
fBodyAcc-std()-X,0.07177890748174597,-0.01764571893757611,-0.008846557084580894,0.015532375647462326,-0.003293805034595759,-0.09245420593157837,0.01655689744042601,-0.01833731120636786,0.005965714254498832,0.06495552460755578,-0.039739257372955354,-0.04323134056086405,0.009443993034402574,0.02713966548409694,-0.012930088788840324,-0.032777980600226665,5.645948431848573e-05,-0.004993437661616447,0.01515927709548877,-0.014274462046827356,4.739065215529723e-05,0.0032656732647119704,0.002166377243651604,-0.029338466319568993,-0.014426832183385046,-0.01350387602284976,-0.02137827578081256,0.0011734902638379278,-0.0069570434549845244,0.015470420978432167,0.008514270343373787,-0.0251490971427602,-0.020476075635599167,0.0357550765518768,-0.015874242435975898,-0.032719079196524246
fBodyAcc-std()-Y,0.0810458071215018,0.00220477260628454,-0.015988755822478662,0.0636054334286697,0.02067322882434309,0.07674296446132925,-0.025711956539055714,0.021740039844246186,0.01115825571895662,-0.02435130261746493,0.02368147667508918,-0.07641589804591697,0.06744204724675168,-0.060925332111285015,0.010443896592017077,-0.032982720128936,0.021626525741620096,-0.018862101400994633,0.022509428940310244,0.023868557515815087,-0.030943804690660128,-0.002997181453560001,0.002502941008298073,-0.0344647174754311,-0.023442595866048088,-0.03231821911223544,-0.002435019728823814,0.011148161505175754,0.04277991526718882,-0.006852406578301884,-0.029032952076315604,0.00903548752283036,0.017722767565674192,0.016625041257111357,-0.061283398869825687,0.006015768792192327
fBodyAcc-std()-Z,0.05794315374181603,0.022170510750245426,-0.038482600461872254,-0.030135739533662526,0.06723002508374605,-0.054906843063877615,-0.007685614260214773,-0.045568994059554446,0.006415985676390622,-0.03751871150377518,0.04701010105427916,-0.009202178093693336,0.016403845644887827,0.04790429759951004,0.025568694379885314,0.059201775398849604,0.02611791773113869,0.004629584306395942,-0.006930012658901354,0.04625037571472829,-0.007159415381355244,-0.014093067178753263,-0.044165287630155335,0.0015575938502446925,0.037373229157935534,-0.0005549564606563783,0.012782927382048068,0.006130547797147519,-0.018819730464050787,-0.06133782887550244,0.012506151921567702,0.045190485373828325,0.09224450447717382,0.017653192152827766,-0.010330388561150261,-0.008978226676626679
fBodyAcc-mad()-X,0.07575463035633653,-0.021656626468448757,0.0024438860220974278,0.015970137856509112,0.0017851678869037933,-0.0786522017788436,0.002283637745622779,-0.022045721031624665,0.020828648401939612,0.04804239494369093,-0.0310773407646034,-0.014915014864721993,-0.03113000721548486,0.011270296342440362,-0.024659473618796675,-0.0029233577991492807,-0.016406303912749984,-0.004074578077169469,0.012030479137314486,-0.018123113875618834,0.002262790613142935,0.0007723911524897402,0.021781646694058424,-0.02031346548216696,-0.02314702234716137,-0.008200993524761547,-0.002323282271065981,-0.026003861351636966,-0.014074161863266887,0.00414989467374866,0.013060292669979994,-0.017063808522449715,-0.013442599294046243,0.019944948423532793,-0.012970685560228972,-0.034725760922449715
fBodyAcc-mad()-Y,0.08491986557514165,-0.013252238051497405,0.00509110001090912,0.05502574395956163,0.0035154840049983612,0.07496876150057227,-0.01773632660121552,0.029063598865163038,0.016842490110441338,-0.014685187994664983,0.012891199943666498,-0.05446817555603185,0.05583147493655409,-0.04252176491147366,0.03246378958234481,-0.022877186198402743,0.01757550796735504,-0.019854289755997897,0.005778287142117937,0.012492548056199794,0.0027869747869203924,-0.0007502018011446906,0.0006201316934872205,-0.03568211377265948,-0.012847891329594057,-0.018325028833182877,0.02469836237129126,0.001857203504251663,0.01871641474957384,-0.013477887602376053,-0.02972578902177364,0.019860351237591767,-0.000164733167026705,0.0071701794594621684,-0.04625575738319351,0.006107491331435709
fBodyAcc-mad()-Z,0.05985790934627219,0.006204686283531331,-0.019997896555065904,-0.042787538377181585,0.07709795694055681,-0.051991416055763406,0.004696493940592566,-0.026726129153989257,-0.008799882002221301,-0.039186823008558906,0.014109251394822407,-0.004221461839114408,-0.006486559914170686,0.02983308090925202,0.04496570308599312,0.026588982980225367,0.01281727499854087,0.0017129542706507568,-0.017900008419727966,0.02801780488031959,0.005576900759355859,-0.0032638500077079467,-0.02648754715833743,-0.008604786588391056,0.038278430851711946,-0.0042459584836821536,0.020264134718223147,-0.00034228838282032844,-0.018432660824305416,-0.04253290601280925,0.007294085791238167,0.038493801665534184,0.07465964719481094,0.007312797322012927,0.016905090981294082,-0.006949093550796016
fBodyAcc-max()-X,0.06200300446002958,-0.012693756684245928,-0.017575559128116137,0.014106920013354446,-0.007219865369512765,-0.09311643473480966,0.032708760437518775,-0.012351334960496152,-0.014236047499411307,0.070997687164272,-0.04143181877495061,-0.06159829939454599,0.04002203270023888,0.030017131305371394,0.006573665345257306,-0.052551610758886605,0.01797313128164348,-0.006654783500212183,0.019308579996153322,0.0007945307803981461,-0.007735567248643668,-0.00019542432461965497,-0.025033454045640183,-0.036139928813241066,-0.010383893491165384,-0.02347220395224776,-0.035762923536441664,0.029499952697071674,0.012100676644038147,0.01426328310400705,0.0013061305077689891,-0.04133834529593063,-0.02266624803690716,0.04119209071368834,-0.021276272963753284,-0.01744453937149893
fBodyAcc-max()-Y,0.05708072725139728,0.012875026439103598,-0.028017600551285257,0.06310091533838272,0.02268270654932751,0.07060502346322003,-0.030278959347460253,0.01139922451548317,0.002343911896536904,-0.02808113162573741,0.033908065161370196,-0.07948977360496524,0.06223834486629524,-0.06058283268637523,-0.019692970473464997,-0.03468351903357211,0.01653556837074261,-0.010730998465576302,0.031457308238243796,0.02180320134222507,-0.06243646668626941,-0.0020072695639459276,0.00899009400124486,-0.018799664198690374,-0.03119331489408126,-0.04453832063445542,-0.034969744093047525,0.016615206447655267,0.05444999144593526,0.007698284715318393,-0.017643985798959438,-0.007815107575379121,0.027922431259091024,0.028161900159100504,-0.05900650131086715,-0.0026633181046137196
fBodyAcc-max()-Z,0.05190036187507532,0.03321745764933495,-0.049892949096744924,-0.015658778032483753,0.04749199734056871,-0.05438406935558173,-0.016253110660347517,-0.06141504731972791,0.01644230359148518,-0.037281923111022706,0.07964406712546876,-0.007380469796342679,0.03750317122118666,0.07432422458710394,-0.0007871367589687132,0.08596682267378127,0.03312583406567884,0.006233305789080506,0.012902054468871731,0.05780071898776085,-0.013147997779913942,-0.02532239185647316,-0.061431768821315964,0.01529313855819661,0.02979832316876658,0.013134854870416386,0.004581270636018681,0.016450418122778684,-0.020639388067421625,-0.07546650862174856,0.013961512759596208,0.05092097165684581,0.09178710255958496,0.032369165287213446,-0.046603069486689484,-0.009492076132601841
fBodyAcc-min()-X,0.02345321541821505,-0.0074275500207028975,-0.002624724537668903,0.0077836354321919946,-0.012812122642720544,-0.03364316104032853,-0.008932126074952517,-0.004122012675006543,-0.0012359011612719049,0.021892488596913555,-0.0028291431772550367,0.00479105553617828,-0.022987214641490714,-0.01046899572454237,-0.013039026426245645,0.02323251149258813,0.0001406717179047877,0.002576176456017853,-0.005827177331089377,-0.013833654212223675,0.0019748852350483276,0.00914549462770084,0.028986422076641996,-0.019276602311395354,-0.0022507600054722508,0.007130865482028439,-0.012585898220066378,-0.016620060437169185,0.013278400054641091,-0.015070028413513764,0.0007828592123683096,-0.012368173280064693,0.0037676587828555964,-0.004872949064992136,-0.008642532984108183,-0.026653958050103125
fBodyAcc-min()-Y,0.01956879220093798,-0.005409884959235915,0.002357271093247015,0.02623370197540273,-0.012680894635793047,0.005474327673549322,-0.006656323653885429,0.014428701019349597,-0.009129168544973981,0.003458621513032275,0.004626422350931023,-0.01094585982871992,0.020600277852891147,-0.025468180391422898,0.00010467729190165057,0.0230520221464258,0.006330628717485161,-0.008091514725937913,-0.003850658793164661,-0.015515145753143274,0.00028901947850393185,0.008679342141676769,0.012785067872714329,-0.026618959000284933,0.02765299647004639,0.020860392992785762,0.005316772827216473,0.009769039307269406,-0.00691580588320743,-0.012667391846919502,-0.0072531945821973035,-0.00574932794376535,0.03238855679691143,0.0052851995626850045,-0.012991894665878018,-0.00709152386639126
fBodyAcc-min()-Z,0.012582046762807147,-0.0001791510883438119,-0.0018257445419823028,-0.0022377549899825233,0.008518738219843863,-0.01310486253160034,0.004217773700483808,-0.0011783531581124958,-0.011193917015792004,-0.005328777515433878,0.003290708287956668,0.002814899524755088,0.0023340590751812183,0.00246342577243732,0.0029951375318856533,0.008960536200416317,0.0037350550969626785,-0.004144607761480794,-0.005114172801298867,-0.007875357526559415,0.0009173676181235859,0.013802226996819031,0.0029701773006984207,-0.000851482784629565,0.02180606380061285,0.006329746154849026,0.004711820834740679,0.015956117891284885,-0.0005950505687203398,-0.015267191588980454,-0.0006220450696329488,0.018323878113128973,0.031086379156259846,0.00804166617438381,-0.0074791251619341055,-0.015386289207514704
fBodyAcc-sma(),0.07996944931859228,-0.019603486085878034,0.006123612117910585,0.014228854854496552,0.010525236914914454,-0.0317311479610888,0.0020059999240006976,-0.009491800073391891,0.0014081718697568676,0.012076792580998086,-0.0008407751392007948,-0.00913490424640477,-0.010017112710639486,-0.009184353694762224,0.0072718929513936725,0.007343230738564455,-0.002971925776348743,-0.005941997180715658,0.001996017312986177,0.0021303364190641792,0.007725466777520782,-0.001232442633188888,4.9098909034604294e-05,-0.01876588830751174,0.009461211678749384,-0.002726328289727445,0.012268102096828685,-0.010112071216797204,-0.0009038212041306702,-0.01879845779085919,-0.003376113655180619,0.010698380667140132,0.024191509166796,0.006320008652959762,-0.007796818710259217,-0.006608025048352439
fBodyAcc-energy()-X,0.033148870400123036,-0.020748054895818057,0.010805215930386606,0.029196493314324785,0.0017503561286467727,-0.07386469456051735,0.017534617219173924,-0.004419303731323786,-0.002879014261603722,0.04194222771248139,-0.05952439201382445,-0.004321115291787566,0.0005954490678404228,0.017604204552390503,-0.024597002018494747,-0.011805189426639268,-0.008528367579069449,-0.005544851461145155,0.025134552139655597,-0.011507402129330994,0.0003745601961446862,-0.0004225107583864771,-0.0030107686914957014,-0.02030800073805481,-0.012824398973151562,0.006900578888105927,-0.015228544883169947,-0.0025176288481128756,0.00025959880068074663,0.015928154512726153,0.014279211135635371,-0.02561654276402502,-0.013328004796538635,0.01866748965145824,-0.00105756359613153,-0.008888371263575928
fBodyAcc-energy()-Y,0.05012154429943202,-0.026365332489354833,0.01590182997116678,0.0987691166407018,0.028536097526491545,0.087853317802464,-0.02491654558375319,0.046724560844393095,0.013185108318556196,-0.033926232543657446,-0.01737293792528608,-0.049590308480568626,0.08067907385960786,-0.04667830635801008,0.012396241552741579,-0.0210107500167149,0.012272147184680171,-0.01955351196816303,0.030599970581482762,0.012698029620153619,-0.007094638986218325,-0.006646326758501357,-0.010253981974432358,-0.03547891844865975,-0.009460260226180583,-0.007803803279217766,-0.008802678050653481,0.0017366034335457997,0.019632545078971525,0.000109390662035499,-0.005139571001961783,0.0029166196308254826,0.0016547125554323581,0.00015091879347759165,-0.04866997009804496,0.019826165858620397
fBodyAcc-energy()-Z,0.025706771657661054,0.0005864805643439564,-0.01121709710253175,-0.014272442335601616,0.05793918897799685,-0.0451318947080302,0.00021925178621673308,-0.02335435388750022,-0.0036157999379951506,-0.032920591270380335,0.008325286418086912,0.009989206909719921,0.004982577005010233,0.036264103093394555,0.018013300604623448,0.0339083111032724,0.009463298616182766,0.00292158758199085,-0.003487179084256242,0.0330828480449199,-0.0038951968779034475,-0.008128710235173989,-0.03964879242092151,-0.0015194507019670178,0.034201706224648944,-0.0034516929036005044,0.017075576132181653,0.002787697111127649,-0.013359958045868875,-0.041960199863808716,0.01734013009266426,0.03303220380174074,0.06968669086631125,0.009849856908044614,0.003232742912493551,0.00017620521179516823
fBodyAcc-iqr()-X,0.06618975813542116,-0.02883605696432502,0.021248802488240362,0.021092512139478017,-0.018596788480532152,-0.0461027209816736,0.011491378636322968,-0.018692182619827313,0.004848352682337191,0.034376779040540754,-0.00492861968307316,0.027851427624902246,-0.07158991471373821,-0.033123563730838156,-0.023465463513046445,0.03406990470290834,-0.0411207559259106,0.006491707102130672,0.018073433647956036,0.0032885442949007857,-0.006221576148127632,-0.015708300528499183,0.007286367707937964,0.008079691589230262,-0.03656653070928769,-0.02213104277606715,0.008866287469079581,-0.022988156908202127,0.03857161589862726,-0.02869722991063477,0.007748276077396802,-0.02923419351780436,0.001641794073307183,-0.009221007760911741,0.002509503525100944,0.02160842355166322
